guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
82de9e0c-52cb-4e75-aaa4-2007ff09db51,3592143019,OtSkill_100_Name,貫通攻撃強化の術,Piercing Attack Up,Attaque perçante+,Superforamento,Tiefenbohrung,Mejora ataque perf.,Усиление пронзания,Wzmocn. atak przebij.,,,Mais Atq Perfurante,관통 공격 강화술,貫通攻擊強化之術,贯穿攻击强化之术,,,,,,,,زيادة هجوم الاختراق,,,,,,,,,,,
6dfef577-2106-48da-923c-de0bd00d4cf6,1179085599,OtSkill_101_Name,反撃の術,Counter,Contre,Contrattacco,Konter,Contraataque,Контратака,Kontra,,,Contra-ataque,반격술,反擊之術,反击之术,,,,,,,,المقاومة,,,,,,,,,,,
176b1ba3-16b1-4f10-9488-6d8bc828684d,3200455299,OtSkill_102_Name,近接優先の術,Melee-Centric,Mêlée prédominante,Ravvicinato+,Nahkampffixierung,Pro físico,Ближний бой,Wręcz,,,Foco Corpo a Corpo,근접 우선술,近身優先之術,近身优先之术,,,,,,,,تمركز الاشتباك,,,,,,,,,,,
0f621279-4bbd-4059-b36b-5307169285b0,555793598,OtSkill_103_Name,遠隔優先の術,Ranged-Centric,Distance prédominante,Distanza+,Fernkampffixierung,Pro distancia,Дальний бой,Na dystans,,,Foco em Alcance,원격 우선술,遠程優先之術,远程优先之术,,,,,,,,التمركز بعيد المدى,,,,,,,,,,,
7a97d1fd-a545-48d6-b867-573c7a4dd2c7,3654400541,OtSkill_104_Name,七転八起の術,Nine Lives,Neuf vies,Nove vite,Neun Leben,Siete vidas,Девять жизней,Dziewięć żyć,,,Nove Vidas,칠전팔기술,屢敗屢戰之術,不屈不挠之术,,,,,,,,تسعة أرواح,,,,,,,,,,,
83544491-ac84-4b4f-bcf0-8d0eef7a826b,3976229044,OtSkill_105_Name,オトモ破壊王の術,Buddy Partbreaker,Destructeur Pilpoil,Spaccamostri compagno,Buddy-Teilebrecher,Rompepartes,Рассекатель спутника,Łamacz kości,,,Quebra-parte Amigo,동반자 파괴왕술,隨從破壞王之術,随从破坏王之术,,,,,,,,محطِّم الأصدقاء,,,,,,,,,,,
09cc04c7-d804-47de-acc8-14be25a7d457,44596183,OtSkill_106_Name,オトモ休息の術,Buddy Breather,Répit Pilpoil,Riposo compagno,Buddy-Atempause,Respirador camarada,Помощь спутнику,Wytchnienie kompana,,,Pausa Amiga,동반자 휴식술,隨從休息之術,随从休息之术,,,,,,,,استراحة الأصدقاء,,,,,,,,,,,
1c33cef2-8c22-4dfa-9060-b5cd35bc063b,690544633,OtSkill_107_Name,受け身上手の術,Pro Parry,Parade pro,Super parata,Profiparade,Pro desvíos,Мастер защиты,Profesjon. parowanie,,,Aparada Competente,능숙 낙법술,善於受身之術,善于防御之术,,,,,,,,تفادٍ احترافي,,,,,,,,,,,
411e5544-fb90-4e4d-a545-dd743f1ca167,2765372336,OtSkill_108_Name,状態異常克服の術,Ailment Artistry,Art anti-affliction,Arte dell'alterazione,Leidenskunst,Arte del estado alt.,Врачеватель недугов,Sztuka szkod. efektów,,,Arte da Cura,상태 이상 극복술,克服狀態異常之術,状态异常克服之术,,,,,,,,براعة الاعتلال,,,,,,,,,,,
83b11ac9-ff6c-4190-9f1e-9ff792223a50,1083672325,OtSkill_109_Name,オトモ友愛の術　,Buddy Friendship,Amitié Pilpoil,Amicizia compagno,Buddy-Freundschaft,Compañerismo,Верный спутник,Przyjacielski kompan,,,Amizade Verdadeira,동반자 우애술　,隨從友愛之術　,随从友爱之术　,,,,,,,,صداقة الأصدقاء,,,,,,,,,,,
60d998aa-c1ed-4aed-aa4a-ddb7b71ff104,63950194,OtSkill_110_Name,回復量強化の術,Recovery Boost,Bonus récupération,Bonus recupero,Erholungsboost,Mejora recuperación,Ускорение восстанов.,Przysp. regeneracji,,,Carga de Regeneração ,회복량 강화술,回復量強化之術,回复量强化之术,,,,,,,,معزز التعافي,,,,,,,,,,,
fa5a8f0d-e527-46e9-b209-7aaca025ace9,3170996662,OtSkill_111_Name,サポート優先の術,Support-Centric,Soutien prédominant,Supporto+,Unterstützungsfixiert,Pro apoyo,Поддержка,Wsparcie,,,Foco em Suporte,서포트 우선술,支援優先之術,支援优先之术,,,,,,,,تمركز الدعم,,,,,,,,,,,
