guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
7ac368bc-548a-4760-af7f-960bd36ec9fe,2397953495,Fa_RoomService_System_01,自宅の模様替えやＢＧＭの変更ができます。,Change your room's interior and background music.,Changer l'intérieur de la chambre et la musique.,"Modifica l'arredamento e la musica di sottofondo
dei tuoi alloggi.","Verändere die Einrichtung deines Raums und die
Hintergrundmusik.",Cambia la decoración y música de tu hogar.,Выбрать интерьер и фоновую музыку для комнаты.,Zmień wnętrze swojego pokoju i muzykę.,,,Mude o interior do seu quarto e a música de fundo.,집 리모델링을 실시하거나 BGM을 변경합니다.,可變更自家的設計與BGM。,可变更房屋的设计及背景音乐。,,,,,,,,تغيير ديكور غرفتك والموسيقى الخلفية.,,,,,,,,,,,
ff989523-a187-4e4b-8b6f-eee36f91dc98,3850386816,Fa_RoomService_System_02,"オトモ隠密隊を出発させたり、
報酬を受け取ることができます。",Dispatch the Meowcenaries or collect rewards.,Envoyer les Miaourcenaires ou recevoir les récompenses.,"Invia i miaorcenari in missione o ritira
la ricompensa.","Sende die Miaunster-Jäger aus oder nimm
Belohnungen an.",Envía a los miaurcenarios o recoge recompensas.,Отправить Мяуемников или собрать награды.,Wyślij miaujemników lub zbierz nagrody.,,,Envie os Miaucenários ou recolha recompensas.,"동반자 그림자 부대를 출발시키거나
보수를 받을 수 있습니다.","可派遣隨從隱密隊，
或是領取報酬。","通过派遣随从隐秘队，
可以领取报酬。",,,,,,,,إرسال القطط المرتزقة أو جمع المكافآت.,,,,,,,,,,,
28975057-5a86-4d57-98ab-e7b31e50c1ba,2375592931,Fa_RoomService_System_03,交易船を利用します。,Access the Argosy.,Accéder à l'Argosy.,Usa il mercantile.,Mache Geschäfte mit der Argosy.,Accede al Argosy.,"Взойти на ""Аргоси"".",Dostęp do Argosy.,,,Acesse o Argosy.,교역선을 이용합니다.,使用交易船。,使用交易船。,,,,,,,,دخول أرجوسي.,,,,,,,,,,,
d7036047-8cc8-444d-aea3-d763e4561038,92445110,Fa_RoomService_System_04,オトモ道場を利用します。,Use the Buddy Dojo.,Utiliser le Dojo Pilpoil.,Usa il Dojo compagni.,Nutze das Buddy-Dojo.,Usa el dojo camarada.,Использовать Додзё для спутников.,Użyj dojo kompanów.,,,Use o Dojo dos Amigos.,동반자 도장을 이용합니다.,使用隨從道場。,使用随从道场。,,,,,,,,استخدام الرفيق دوجو.,,,,,,,,,,,
25a96677-2eb9-4721-8aa8-633966dd756f,2248032259,Fa_RoomService_System_05,ギャラリーモードへ移行します。,View movies in the Gallery.,Regarder les cinématiques du jeu.,Guarda i filmati nella galleria.,Sieh dir Filme in der Galerie an.,Reproduce las películas de la galería.,Просмотреть видео в галерее.,Wyświetl filmy w Galerii.,,,Veja filmes na Galeria.,갤러리 모드로 전환합니다.,移動至畫廊模式。,前往画廊模式。,,,,,,,,عرض أفلام في معرض الصور.,,,,,,,,,,,
05ec4dc8-656c-4da9-a1fc-36e48925860d,194080795,Fa_RoomService_System_06,"自宅に飾られている掛け軸や置物、
写真の変更をおこないます。","Change the hanging scrolls, trinkets, and photos
decorating your room.","Changer les parchemins muraux, bibelots et photos
qui décorent votre chambre.","Cambia i rotoli appesi, gli ornamenti e le foto
dei tuoi alloggi.","Verändere die Rollbilder, Deko-Gegenstände und
Fotos, die deinen Raum schmücken.","Cambia los kakejiku, ornamentos y fotografías que
decoran tu hogar.","Выбрать свитки, безделушки и фотографии,
украшающие комнату.","Zmień wiszące zwoje, bibeloty i zdjęcia
stanowiące dekorację pokoju.",,,"Mude os pergaminhos pendurados, fotos
e enfeites que decoram o seu quarto.","장식 중인 족자와 장식품,
사진을 변경합니다.","變更擺放在自家的
掛軸、擺飾與照片。","变更房屋中装饰的
立轴、摆设和照片。",,,,,,,,"تغيير اللفافات المعلقة والحلي والصور
التي تزين غرفتك.",,,,,,,,,,,
24b9175a-49af-4310-a468-e248978823a7,233722549,Fa_RoomService_System_07,"自宅に飾られている掛け軸や置物、
写真の変更をおこないます。
<COL RED>（準備エリアでは利用できません）</COL>","Change the hanging scrolls, trinkets, and photos
decorating your room.
<COL RED>(You cannot do this from the Prep Area.)</COL>","Changer les parchemins muraux, bibelots et
photos qui décorent votre chambre.
<COL RED>Impossible depuis le Bivouac.</COL>","Cambia i rotoli appesi, gli ornamenti e
le foto dei tuoi alloggi. <COL RED>(Questa funzione
non è disponibile nell'area preparativi)</COL>","Verändere die Rollbilder, Deko-Gegenstände und
Fotos, die deinen Raum schmücken.
<COL RED>(Nicht vom Vorbereitungsgebiet aus möglich.)</COL>","Cambia los kakejiku, ornamentos y fotografías que
decoran tu hogar. <COL RED>(No es posible mientras se está
en la zona de entrenamiento).</COL>","Выбрать свитки, безделушки и фотографии,
украшающие комнату.
<COL RED>(Невозможно в Зоне подготовки.)</COL>","Zmień wiszące zwoje, bibeloty i zdjęcia
stanowiące dekorację twojego pokoju.
<COL RED>(Nie możesz tego zrobić w Strefie Przygotowań).</COL>",,,"Mude os pergaminhos pendurados, enfeites e fotos
decorativas do seu quarto.
<COL RED>(Você não pode fazer isso na Área de Preparação.)</COL>","장식 중인 족자와 장식품,
사진을 변경합니다.
<COL RED>(준비 구역에서는 이용할 수 없습니다)</COL>","變更擺放在自家的
掛軸、擺飾與照片。
<COL RED>（在準備區域無法使用）</COL>","变更房屋中装饰的
立轴、摆设和照片。
<COL RED>（无法在准备区域使用）</COL>",,,,,,,,"تغيير اللفافات المعلقة، والحلي، والصور
التي تزين غرفتك.
<COL RED>(لا يمكن فعل ذلك من منطقة التجهيز).</COL>",,,,,,,,,,,
0d2be9b8-6fb1-424f-a04a-090c69db0198,2589313177,Fa_RoomService_System_08,カムラの里のＢＧＭの変更をおこないます。,Change the background music that plays in Kamura.,Changer la musique d'arrière-plan dans Kamura.,Cambia la musica di sottofondo di Kamura.,Verändere die Hintergrundmusik in Kamura.,Cambia la música de fondo que suena en Kamura.,"Выбрать фоновую музыку, играющую в Камуре.","Zmień muzykę tła, którą słychać w Kamurze.",,,Mude a música de fundo que toca em Kamura.,카무라 마을의 BGM을 변경합니다.,變更神火村的BGM。,变更炎火村的背景音乐。,,,,,,,,تغيير الموسيقى الخلفية التي تصدر في كامورا.,,,,,,,,,,,
5be779db-fdb7-461d-ae65-ad8276ffa207,253387882,Fa_RoomService_System_09,模様替えをおこないます。,Change your room's interior.,Changer l'intérieur de votre chambre.,Modifica l'arredamento dei tuoi alloggi.,Verändere die Einrichtung deines Raums.,Cambia la decoración de tu hogar.,Выбрать интерьер комнаты.,Zmień wnętrze swojego pokoju.,,,Mude o interior do seu quarto.,리모델링을 실시합니다.,變更設計。,进行设计的变更。,,,,,,,,تغيير ديكور غرفتك.,,,,,,,,,,,
b6429562-2260-45e5-979e-1c35ea519d3b,252207111,Fa_RoomService_System_10,"模様替えをおこないます。
<COL RED>（変更できるアイテムがありません）</COL>","Change your room's interior.
<COL RED>(Currently, no items can be changed.)</COL>","Changer l'intérieur de votre chambre.
<COL RED>Aucun objet ne peut être changé actuellement.</COL>","Modifica l'arredamento dei tuoi alloggi.
<COL RED>(Al momento, non puoi cambiare nessun oggetto.)</COL>","Verändere die Einrichtung deines Raums.
<COL RED>(Derzeit können keine Objekte verändert werden.)</COL>","Cambia la decoración de tu hogar.
<COL RED>(En este momento no puedes cambiar los objetos).</COL>","Выбрать интерьер комнаты.
<COL RED>(Сейчас изменения вносить нельзя.)</COL>","Zmień wnętrze swojego pokoju.
<COL RED>(Nie można teraz zmienić żadnych przedmiotów).</COL>",,,"Mude o interior do seu quarto.
<COL RED>(No momento, nenhum item pode ser mudado)</COL>","리모델링을 실시합니다.
<COL RED>(변경할 수 있는 아이템이 없습니다)</COL>","變更設計。
<COL RED>（沒有可變更的道具）</COL>","进行设计的变更。
<COL RED>（没有可变更的道具）</COL>",,,,,,,,"تغيير ديكور غرفتك.
<COL RED>(حاليًا، لا يمكن تغيير العناصر).</COL>",,,,,,,,,,,
