guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
3e21092e-85ed-4d9e-9346-6b7b928a93b5,261399477,STM_WishList_Menu_001,ウィッシュリスト登録画面,Add Items to Wishlist,Ajouter à la liste de souhaits,Aggiungi oggetti a lista desideri,Objekte zur Wunschliste hinzufügen,Añadir objetos a equipo deseado,Добавить предметы в список желаний,Dodaj przedmioty do listy życzeń,,,Adicionar Itens à Lista de Desejos,찜 목록 등록 화면,願望清單登錄畫面,登记愿望单画面,,,,,,,,إضافة العناصر إلى قائمة الرغبات,,,,,,,,,,,
00cc4d38-6d1f-43ef-949f-6301baba08f3,1028152294,STM_WishList_Menu_002,登録する装備,Current Selection,Sélection en cours,Da aggiungere,Aktuelle Auswahl,Selección actual,Текущий выбор,Aktualny wybór,,,Seleção Atual,등록할 장비,登錄的裝備,登记的装备,,,,,,,,الانتقاء الحالي,,,,,,,,,,,
7de5b860-e820-4a45-b7c3-8eb3a58e3490,2920600601,STM_WishList_Menu_003,ウィッシュリスト,Wishlist,Équipements,Lista desideri,Wunschliste,Equipo deseado,Список желаний,Lista życzeń,,,Lista de Desejos,찜 목록,願望清單,愿望单,,,,,,,,قائمة الرغبات,,,,,,,,,,,
e5147c03-24d1-454e-a56c-dd3df8c4acfb,4249818203,STM_WishList_Menu_004,ウィッシュリストに登録する,Add to Wishlist,Liste de souhaits,Aggiungi a lista desideri,Zur Wunschliste hinzufügen,Añadir a equipo deseado,В список желаний,Dodaj do listy życzeń,,,Adic. à Lista de Desejos,찜 목록에 등록,登錄到願望清單,登记至愿望单,,,,,,,,إضافة إلى قائمة الرغبات,,,,,,,,,,,
604b51e8-1ccb-44f9-a95c-1b3c8a86c123,2125256923,STM_WishList_Menu_005,未登録{0},Not Registered {0},Non enregistré {0},Non registrate: {0},Nicht registriert: {0},{0} sin registrar,Не зарегистр.: {0},Niezarejestrowane: {0},,,Não Registrado {0},미등록 {0},未登錄{0},未登记{0},,,,,,,,غير مسجلة {0},,,,,,,,,,,
2217d1d5-a6a9-4802-8f4c-d46c3ce6886b,2300214537,STM_WishList_Menu_006,生産素材を登録,Forging Materials,Matériaux requis,Materiali forgiatura,Schmiedematerialien,Materiales de forja,Сырье для ковки,Materiały kowalne,,,Materiais de Forja,생산 소재를 등록,登錄生產素材,登记生产素材,,,,,,,,مواد طرق الحديد,,,,,,,,,,,
4081449a-593d-4cb8-9768-c34ad1966843,4204714957,STM_WishList_Menu_007,強化素材を登録,Upgrade Materials,Matériaux requis,Materiali migliorie,Verbesserungsmaterial,Materiales de mejora,Улучшить сырье,Materiały ulepszania,,,Materiais de Melhoria,강화 소재를 등록,登錄強化素材,登记强化素材,,,,,,,,مواد الترقية,,,,,,,,,,,
b49aec97-2a86-469f-acc4-4fd2d9d20149,3101963547,STM_WishList_Menu_008,ウィッシュリスト確認画面,Check Wishlist,Liste de souhaits,Controlla lista desideri,Wunschliste ansehen,Comprobar equipo deseado,Проверить список желаний,Sprawdź listę życzeń,,,Ver Lista de Desejos,찜 목록 확인 화면,願望清單確認畫面,确认愿望单画面,,,,,,,,تفقد قائمة الرغبات,,,,,,,,,,,
cb924418-f4f1-4ed0-a138-dd8c1b0ced44,4154996015,STM_WishList_Menu_009,登録リスト,Equipment List,Par équipements,Lista desideri,Ausrüstung,Lista equipam.,Сп. снаряжения,Lista wyposaż.,,,Lista de Eqp.,등록 목록,登錄清單,登记列表,,,,,,,,لائحة المعدات,,,,,,,,,,,
a129933d-7ee5-4bd7-9649-60907fe77191,3833625904,STM_WishList_Menu_010,合計必要素材,Required Materials,Par matériaux,Mater. neces.,Benötigt,Mater. neces.,Необх. сырье,Wymag. mater.,,,Mat. neces.,합계 필요 소재,合計必要素材,合计必要素材,,,,,,,,مواد مطلوبة,,,,,,,,,,,
