guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
bd659185-c66d-4fd9-a085-f5f4a9018794,1979066746,StatusUI_MR_Head_42,入れ替え４,Switch 4,Talent substitution 4,Scambio 4,Wechsel 4,Cambio 4,Переключатель 4,Przełącz 4,,,Troca 4,교체 4,交換4,替换4,,,,,,,,تبديل 4,,,,,,,,,,,
9d7a14ea-546c-47fc-b666-3f6ccc4ab08d,826606711,StatusUI_MR_Head_43,入れ替え５,Switch 5,Talent substitution 5,Scambio 5,Wechsel 5,Cambio 5,Переключатель 5,Przełącz 5,,,Troca 5,교체 5,交換5,替换5,,,,,,,,تبديل 5,,,,,,,,,,,
b20bbabe-f737-4562-8db8-0500e17477d9,2298810935,StatusUI_MR_Head_44,疾替えの書【朱】,Red Swap Scroll,Parchemin de transfert rouge,Rotolo inversione rosso,Rote Tauschrolle,Kakejiku cambio rojo,Красный Свиток зам. нав.,Czerwony zwój zmiany,,,Perg. de Troca Vermelho,신속 교체의 서【주】,速換之書【朱紅】,迅速切换之书【朱】,,,,,,,,لفيفة المبادلة الحمراء,,,,,,,,,,,
6c0a63d1-3417-4088-b42e-544368f208f9,1633360745,StatusUI_MR_Head_45,疾替えの書【蒼】,Blue Swap Scroll,Parchemin de transfert bleu,Rotolo inversione blu,Blaue Tauschrolle,Kakejiku cambio azul,Синий Свиток зам. нав.,Niebieski zwój zmiany,,,Perg. de Troca Azul,신속 교체의 서【창】,速換之書【蒼藍】,迅速切换之书【苍】,,,,,,,,لفيفة المبادلة الزرقاء,,,,,,,,,,,
e78153e5-37dc-4c92-b10e-c12b3fac33f3,1966373307,StatusUI_MR_Head_46,１段目,Level 1,Niveau 1,Livello 1,Stufe 1,Nivel 1,Уровень 1,Poziom 1,,,Nível 1,1단계,第一段,第1阶段,,,,,,,,مستوى 1,,,,,,,,,,,
1cbac8af-4ad7-47f0-90fb-df0781e72a2f,4192571135,StatusUI_MR_Head_47,２段目,Level 2,Niveau 2,Livello 2,Stufe 2,Nivel 2,Уровень 2,Poziom 2,,,Nível 2,2단계,第二段,第2阶段,,,,,,,,مستوى 2,,,,,,,,,,,
b0fbff5e-43c4-4ad0-af6c-de255e1d823e,2940801116,StatusUI_MR_Head_48,３段目,Level 3,Niveau 3,Livello 3,Stufe 3,Nivel 3,Уровень 3,Poziom 3,,,Nível 3,3단계,第三段,第3阶段,,,,,,,,مستوى 3,,,,,,,,,,,
a0eef6c6-322c-4019-9cd3-7c2bcc179570,3017324060,StatusUI_MR_Head_49,傀異錬成ステータス,Augmentation Status,Statut d'Amélioration,Stato elevazione,Augmentationsstatus,Estado de alteración,Статус модификации,Status wzmocnienia,,,Status de Aumento,괴이 연성 스테이터스,傀異鍊成狀態,怪异炼化状态,,,,,,,,حالة التضخيم,,,,,,,,,,,
49ea7c48-7595-473b-84ac-17b8e07581d3,523864745,StatusUI_MR_Head_50,強化後の装備,After Upgrade,Après amélioration,Dopo il miglioramento,Nach der Verbesserung,Tras la mejora,После улучшения,Po ulepszeniu,,,Depois de Melhorar,강화 후의 장비,強化後裝備,强化后的装备,,,,,,,,بعد الترقية,,,,,,,,,,,
2871d408-53ac-400f-aa89-e27ec9d34608,2628384374,StatusUI_MR_Head_51,<ICON Armor_CustomBuildUp01>安定型,<ICON Armor_CustomBuildUp01> Stability,<ICON Armor_CustomBuildUp01> Stabilité,<ICON Armor_CustomBuildUp01> Stabilità,<ICON Armor_CustomBuildUp01> Stabilität,<ICON Armor_CustomBuildUp01> Estabilidad,<ICON Armor_CustomBuildUp01> Стабильность,<ICON Armor_CustomBuildUp01> Stabilność,,,<ICON Armor_CustomBuildUp01> Estabilidade,<ICON Armor_CustomBuildUp01>안정형,<ICON Armor_CustomBuildUp01>穩定型,<ICON Armor_CustomBuildUp01>稳定型,,,,,,,,<ICON Armor_CustomBuildUp01> الثبات,,,,,,,,,,,
