guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
3a7539bb-2cd0-46a9-b424-fbf1d12f5f86,19742400,Fa_OwlMsg_PutOnMenu_01,フクズクの操作,Cohoot Controls,Commandes Hibouette,Comandi Gufufo,Kauz-Steuerung,Controles del Bubo,Управление Ухутом,Sterowanie hukaczem,,,Controles Corumocho,복부엉 조작,操作福福鴞,操作福木兔,,,,,,,,عناصر تحكم في كوهوت,,,,,,,,,,,
97c836b0-d388-44c9-8f5a-4282ec480637,3976719208,Fa_OwlMsg_PutOnMenu_02,フクズクを飛ばす,Send Cohoot Flying,Faire voler Hibouette,Fai volare Gufufo,Kauz zum Flug aussenden,Enviar Bubo,Отправить Ухута в полет,Wyślij hukacza,,,Soltar Corumocho,복부엉 날리기,放出福福鴞,放飞福木兔,,,,,,,,إرسال كوهوت للطيران,,,,,,,,,,,
d5f90791-31de-4abe-9304-1c2ad344eb01,430271338,Fa_OwlMsg_PutOnMenu_03,ペットメニュー,Pet Menu,Menu de l'animal,Menu mascotte,Haustier-Menü,Menú de mascotas,Меню питомца,Menu pupila,,,Menu do Mascote,펫 메뉴,寵物選單,宠物菜单,,,,,,,,قائمة الحيوانات الأليفة,,,,,,,,,,,
a5dd1c59-4d72-4167-a151-75933a83e487,3544700163,Fa_OwlMsg_PutOnMenu_04,腕乗せを終了,Send Cohoot Away,Renvoyer Hibouette,Manda via Gufufo,Kauz wegschicken,Despedir Bubo,Отослать Ухута,Odeślij hukacza,,,Enviar Corumocho,팔에서 내리기,讓福福鴞離開手臂,让福木兔离开手臂,,,,,,,,إرسال كوهوت بعيدًا,,,,,,,,,,,
2358c9ca-a794-4281-ab34-2805ef022599,2688269488,Fa_OwlMsg_PutOnMenu_05,フクズクをなでる,Pet Cohoot,Caresser Hibouette,Coccola Gufufo,Kauz streicheln,Acariciar Bubo,Погладить Ухута,Pogłaszcz hukacza,,,Acariciar Corumocho,복부엉 쓰다듬기,撫摸福福鴞,抚摸福木兔,,,,,,,,استئناس كوهوت,,,,,,,,,,,
27cd5d77-9422-4862-bb99-e31a199ea093,1003230520,Fa_OwlMsg_TopMenu_01,着せ替え,Change Clothes,Changer d'habits,Cambia i vestiti,Kleidung ändern,Cambiar ropa,Переодеть,Zmień ubranko,,,Mudar roupas,갈아입기,換裝,换装,,,,,,,,تغيير الملابس,,,,,,,,,,,
50a15cb6-e262-4853-b0bc-ce34b581ec3d,2545810234,Fa_OwlMsg_TopMenu_02,名前を付ける,Edit Name,Renommer,Cambia nome,Namen ändern,Cambiar nombre,Изменить имя,Edytuj imię,,,Editar nome,이름 짓기,取名,取名,,,,,,,,تعديل الاسم,,,,,,,,,,,
04b612c6-2053-4128-bfa1-52269ed7e5e2,1870603924,Fa_OwlMsg_TopMenu_03,エサやり,Feed,Nourrir,Dai da mangiare,Füttern,Dar de comer,Покормить,Nakarm,,,Alimentar,먹이 주기,餵食飼料,喂食,,,,,,,,إطعام,,,,,,,,,,,
5cf6ada9-9650-420f-a937-0a5ef4e7eb43,3299314139,Fa_OwlMsg_TopSubMenu_01,服を選ぶ,Select Clothing,Habits,Scegli costume,Outfit ändern,Elegir ropa,Выбор наряда,Wybierz ubranko,,,Selecionar roupa,옷 선택,選擇服裝,选择服装,,,,,,,,تحديد الملابس,,,,,,,,,,,
9bb0b5c5-74e1-4f0a-980f-082b487da1fb,2733120160,Fa_OwlMsg_TopSubMenu_02,服のカラー変更,Change Color,Couleurs,Colore costume,Outfitfarbe ändern,Cambiar color,Смена цв. наряда,Zmień kolor,,,Mudar Cor,옷 색상 변경,變更服裝的配色,变更服装颜色,,,,,,,,تغيير اللون,,,,,,,,,,,
387f02c2-4453-4ceb-9e4f-c47e67b9c366,2357760403,Fa_OwlMsg_DressUp_01,カムラノ装【喉輪】,Kamura Gorget,Gorgerin Kamura,Collare Kamura,Kamura-Halsberge,Gorjal Kamura,Горжет Камуры,Ryngraf Kamury,,,Gorjal de Kamura,카무라목도리,神火裝【護喉】,炎火装束【喉轮】,,,,,,,,شامة كامورا,,,,,,,,,,,
