guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
39f535fb-e68f-475b-8859-d416ccbcfc4c,667942746,PostMan_TopMenu_01,インターネットで遊ぶ,Play Online,Jeu en ligne,Gioca online,Online-Spiel,Jugar en línea,Играть по сети,Graj online,,,Jogar online,온라인 플레이,線上遊玩,线上游戏,,,,,,,,اللعب على الإنترنت,,,,,,,,,,,
40f66735-5cad-4a96-bfa0-efa2ad100828,790948030,PostMan_TopMenu_02,ローカルプレイで遊ぶ,Play Locally,Multijoueur local,Gioca in locale,Lokales Spiel,Jugar en modo local,Играть по лок. сети,Graj lokalnie,,,Jogo local,로컬 플레이,本地遊玩,本地游戏,,,,,,,,اللعب المحلي,,,,,,,,,,,
4e2c0327-74df-4352-bff7-93f00515adea,2899218951,PostMan_TopMenu_03,フレンドリスト,Friend List,Liste d'amis,Lista amici,Freundesliste,Lista de amigos,Список друзей,Friend List,,,Lista de amigos,친구 목록,朋友清單,好友名单,,,,,,,,Friend List,,,,,,,,,,,
6c320a5f-c37f-40c1-a700-cb82be9d4be1,4246695714,PostMan_TopMenu_04,相互グッドリスト,Mutual Likes List,Mentions J'aime en commun,"""Mi piace"" condivisi",Gegenseitige Fans,Lista gustos comunes,Список общих лайков,Lista wsp. polubień,,,Curtidas em comum,서로 좋아요 목록,互相按讚清單,互赞列表,,,,,,,,لائحة إعجابات متبادلة,,,,,,,,,,,
4f426107-e0fb-4745-a311-dfd1e6655109,492507230,PostMan_TopMenu_05,ロビーから抜ける,Leave Lobby,Quitter le lobby,Abbandona stanza,Lager verlassen,Dejar sala,Покинуть лобби,Wyjdź z lobby,,,Sair do lobby,로비 나오기,離開大廳,离开大厅,,,,,,,,مغادرة القاعة,,,,,,,,,,,
73c585d3-736d-4e67-9690-dfbef30a03bd,723004139,PostMan_TopMenu_06,ロビー設定,Lobby Settings,Paramètres du lobby,Impostazioni stanza,Lager-Einstellungen,Opciones de sala,Настройки лобби,Ustawienia lobby,,,Conf. de lobby,로비 설정,大廳設定,大厅设置,,,,,,,,إعدادات القاعة,,,,,,,,,,,
bdc95143-4924-4452-beb6-38ed1b1abea0,3370225355,PostMan_TopSubMenu_01,ロビーを探す,Find a Lobby,Trouver un lobby,Trova stanza,Lager suchen,Buscar sala,Найти лобби,Znajdź lobby,,,Encontrar lobby,로비 찾기,搜尋大廳,寻找大厅,,,,,,,,العثور على قاعة,,,,,,,,,,,
a8dfb87f-e0bd-4694-afef-2e40086b697d,4064279565,PostMan_TopSubMenu_02,ロビーをつくる,Create a Lobby,Créer un lobby,Crea una stanza,Lager erstellen,Crear una sala,Создать лобби,Utwórz lobby,,,Crie um lobby,로비 만들기,建立大廳,创建大厅,,,,,,,,إنشاء قاعة,,,,,,,,,,,
cfb15149-835a-42be-b568-7464bcca8faf,175927094,PostMan_TopSubMenu_03,ハンターコネクト検索,Hunter Connect,Profil de chasseur,Connetti cacciatori,Jägerverbindung,Vínculo cazador,Сеть охотников,Połącz łowców,,,Conexão de Caça,헌터 커넥트 검색,搜尋獵人連結,猎人连接搜索,,,,,,,,توصيل الصياد,,,,,,,,,,,
f2544924-aa04-4edc-8231-0b5a065acb4c,127457091,PostMan_TopSubMenu_04,ロビー識別番号検索,Search by Lobby ID,Trouver lobby par ID,Cerca per ID stanza,Nach Lager-ID suchen,Buscar sala por ID,Поиск лобби по ID,Wyszukaj po ID lobby,,,Busca por ID - lobby,로비 식별번호 검색,搜尋大廳識別號碼,大厅识别号码搜索,,,,,,,,البحث بمعرّف القاعة,,,,,,,,,,,
0214ee56-e440-4910-8394-5e17a2ddce23,1623077619,PostMan_TopSubMenu_05,ロビーを探す,Find a Lobby,Trouver un lobby,Trova stanza,Lager suchen,Buscar sala,Найти лобби,Znajdź lobby,,,Encontrar lobby,로비 찾기,搜尋大廳,寻找大厅,,,,,,,,العثور على قاعة,,,,,,,,,,,
985888b4-788f-4d87-90d2-afef32801ec2,2775848417,PostMan_00,郵便屋,Courier,Messager,Corriere,Kurier,Mensajero Felyne,Курьер,Kurier,,,Correio,우체부,郵差,信使,,,,,,,,الساعي,,,,,,,,,,,
