guid,crc?,entry name,Japanese,English,French,Italian,German,Spanish,Russian,Polish,Dutch,Portuguese,PortugueseBr,Korean,TraditionalChinese,SimplifiedChinese,Finnish,Swedish,Danish,Norwegian,Czech,Hungarian,Slovak,Arabic,Turkish,Bulgarian,Greek,Romanian,Thai,Ukrainian,Vietnamese,Indonesian,Fiction,Hindi,LatinAmericanSpanish
0f9eaa3c-9a6c-4ea6-9722-e6bbaaa42cb7,1435875712,StatusUniqueUI_Head_01,通常型,Normal,Standard,Normale,Normal,Estándar,Обычные,Normalna,,,Normal,일반형,通常型,通常型,,,,,,,,عادي,,,,,,,,,,,
31729cec-9ac4-4915-8d99-6e7812e6e134,649828896,StatusUniqueUI_Head_02,放射型,Long,Long,Lungo,Lang,Largo,Длинный,Długa,,,Longo,방사형,放射型,放射型,,,,,,,,طويل,,,,,,,,,,,
66b0a6b5-0634-457c-93c1-cb33e0b9edec,3373863002,StatusUniqueUI_Head_03,拡散型,Wide,Large,Ventaglio,Weit,Abanico,Широкий,Szeroka,,,Amplo,확산형,擴散型,扩散型,,,,,,,,واسع,,,,,,,,,,,
ee728bb5-1b5c-44bf-bc22-fce2cfabc122,2868067670,StatusUniqueUI_Head_04,強撃ビン,Power Phial,Fiole de force,Potenza,Kraft-Phiole,Vial de potencia,Склянка энергии,Fiolka mocy,,,Frasco de Poder,강격병,強擊瓶,强击瓶,,,,,,,,قارورة القوة,,,,,,,,,,,
a34c8649-e4cb-4c5f-82c2-a6a5f823968e,4107919630,StatusUniqueUI_Head_05,毒ビン,Poison Phial,Fiole de poison,Veleno,Gift-Phiole,Vial de veneno,Склянка с ядом,Fiolka trucizny,,,Frasco de Veneno,독병,毒瓶,毒瓶,,,,,,,,قارورة السم,,,,,,,,,,,
7afa9486-b657-4a24-8a60-b753a4ce23ea,2022662765,StatusUniqueUI_Head_06,麻痺ビン,Paralysis Phial,Fiole de paralysie,Boccetta paralisi,Lähm-Phiole,Vial paralizante,Парализующая склянка,Fiolka paraliżu,,,Frasco de Paralisia,마비병,麻痺瓶,麻痹瓶,,,,,,,,قارورة الشلل,,,,,,,,,,,
934a6c00-6657-419a-b0ee-0b2d0452b601,4151395101,StatusUniqueUI_Head_07,減気ビン,Exhaust Phial,Fiole de faiblesse,Fatica,Ermüdung-Phiole,Vial de fatiga,Истощающая склянка,Fiolka wyczerpania,,,Frasco de Exaustão,멸기병,減氣瓶,减气瓶,,,,,,,,قارورة الإرهاق,,,,,,,,,,,
b8b0b43c-7d7b-4344-a692-3ab35ad0825b,2750565007,StatusUniqueUI_Head_08,爆破ビン,Blast Coating,Fiole explosive,Rivestimento scoppio,Explosionsbeschichtung,Vial de nitro,Взрывное покрытие,Powłoka wybuchowa,,,Revestimento Explosivo,폭파병,爆破瓶,爆破瓶,,,,,,,,غطاء الانفجار,,,,,,,,,,,
966c851c-5f3a-4d8e-9456-c46711f62b7a,4058727359,StatusUniqueUI_Head_09,滅龍ビン,Dragon Phial,Fiole draconique,Drago,Drachen-Phiole,Vial de draco,Драконья склянка,Fiolka smoka,,,Frasco do Dragão,멸룡병,滅龍瓶,灭龙瓶,,,,,,,,قارورة التنين,,,,,,,,,,,
c10eaf30-4fc7-4268-9298-54b8ce3514c8,4125711584,StatusUniqueUI_Head_10,強属性ビン,Element Phial,Fiole élémentaire,Elementale,Element-Phiole,Vial elemental,Склянка стихий,Fiolka żywiołu,,,Frasco de Elemento,강속성병,強屬性瓶,强属性瓶,,,,,,,,قارورة العنصر,,,,,,,,,,,
